danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature,is_running
0.783,0.729,6,-3.549,0,0.0691,0.0492,0.000272,0.1,0.58,167.968,4FAKtPVycI4DxoOHC01YqD,4,0
0.19,0.435,4,-12.456,0,0.0334,0.233,0.938,0.1,0.0643,138.515,4VnDmjYCZkyeqeb0NIKqdA,4,0
0.783,0.868,7,-2.961,0,0.0591,0.19,0.0,0.165,0.727,109.977,3kmWIej9tXjSWWYc9tPjJk,4,0
0.63,0.763,2,-4.89,1,0.0892,0.0393,0.0,0.7,0.295,162.152,38RLObegC9ggpKPRVQDc1g,4,0
0.683,0.216,1,-11.005,1,0.0388,0.567,0.00105,0.0756,0.311,119.951,52DudaVZObvmBgEX6IObHX,3,0
0.704,0.677,5,-6.135,1,0.0288,0.426,3.29e-06,0.118,0.715,92.021,1GiwvmI57OTGcKGNigZFJb,4,0
0.795,0.55,7,-5.704,0,0.0882,0.123,0.0,0.0873,0.152,119.975,48rsYvIQXUAtxcmIoStOaM,4,0
0.836,0.826,11,-2.66,0,0.0461,0.213,6.03e-06,0.0814,0.579,102.025,1aUq8rjW1EwkAkMri4VfJy,4,0
0.84,0.721,1,-5.627,1,0.0387,0.0581,3.42e-06,0.0703,0.971,116.011,3FyfTh70PkgooRDe4SNP0U,4,0
0.683,0.875,4,-4.866,0,0.0549,0.0115,0.0,0.084,0.384,122.002,70t7Q6AYG6ZgTYmJWcnkUM,4,0
0.481,0.797,6,-4.094,0,0.201,0.404,0.0,0.368,0.495,96.237,410ZZP746AQeiywhKvXWCo,3,0
0.784,0.646,11,-3.626,1,0.0491,0.0978,1.09e-06,0.255,0.592,127.942,2NFadq6pUeiVEihLvUlOSr,4,0
0.395,0.701,10,-5.471,0,0.0377,0.00148,0.0049,0.05,0.148,172.965,0S38Oso3I9vpDXcTb7kYt9,4,0
0.594,0.553,5,-4.595,0,0.0273,0.000656,0.0,0.2,0.209,94.556,6FRiFD0r9Mnv9VFnW4A7wB,4,0
0.558,0.707,2,-5.675,1,0.0306,0.0281,0.0,0.358,0.267,91.051,3ZcJaN63FKEMxDWWPefsiW,4,0
0.566,0.184,1,-11.508,0,0.0381,0.764,0.0,0.14,0.418,97.1,5cI23aJ66Gw2a4N8l4dGYw,4,0
0.818,0.666,11,-5.319,1,0.0759,0.343,0.0,0.0922,0.529,93.95,3XjvMZqm2AQ8thMCD6w9w2,4,0
0.691,0.813,1,-4.49,1,0.0393,0.201,0.132,0.128,0.537,154.122,44KWbTVZev3SWdv1t5UoYE,4,0
0.831,0.759,1,-3.627,0,0.0502,0.277,0.0,0.125,0.244,107.961,6irysuQyZWd7Bjj7ePiOs2,4,0
0.638,0.557,1,-7.391,1,0.126,0.000959,0.0,0.0921,0.102,160.081,7nGY6TG3NF8MNdUOT2wJA4,4,0
0.6,0.567,9,-7.269,0,0.033,0.00621,8.73e-06,0.495,0.0951,119.043,4VMRsbfZzd3SfQtaJ1Wpwi,4,0
0.772,0.632,3,-5.103,0,0.0317,0.231,0.00609,0.114,0.753,136.978,5AwdJhVYK64TDpfdRa1DyN,4,0
0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,3tt9i3Hhzq84dPS8H7iSiJ,4,0
0.816,0.252,1,-12.593,0,0.454,0.5,2.26e-06,0.102,0.256,74.981,6TJaoJX8VhptZ0DkcsjWaR,4,0
0.475,0.606,5,-4.906,1,0.03,0.0995,0.0171,0.0931,0.303,123.009,7u2iWRkkz8GBYFe4apxVBl,3,0
0.843,0.794,1,-4.686,0,0.0426,0.226,1.22e-06,0.25,0.796,92.998,6k5wiT5l9DK8iZmhvEvoqo,4,0
0.708,0.731,3,-4.872,1,0.0345,0.0189,4.47e-06,0.129,0.379,116.975,0eBFgRxyVSeuT4iyrbukdn,4,0
0.615,0.616,8,-6.523,1,0.0622,0.0623,0.0,0.579,0.0734,89.977,4i6cwNY6oIUU2XZxPIw82Y,4,0
0.647,0.776,7,-5.221,1,0.0514,0.00686,0.0,0.119,0.268,103.919,7qaMlLPdwNiiU1Uiy1oAdO,4,0
0.736,0.645,1,-5.195,1,0.0807,0.0724,0.00086,0.136,0.201,132.024,4367dXCt02KMgELPisJ2D4,3,0
0.819,0.88,4,-2.986,0,0.132,0.182,0.0,0.11,0.663,95.014,2CvfXjMfoheLIdjlkIBjXA,4,0
0.809,0.87,8,-6.356,0,0.0601,0.376,4.64e-06,0.106,0.903,127.926,1tGGJ4SRZnd2H0E2dV05iM,3,0
0.676,0.461,3,-3.59,1,0.0304,0.555,0.0,0.0951,0.466,107.95,3gdPwk2wyOXNRnTA1KXnEr,4,0
0.736,0.862,7,-4.136,0,0.0333,0.464,0.0,0.0904,0.799,145.001,1RzjXhgnzqb3dMa5852itx,3,0
0.856,0.72,0,-4.946,0,0.215,0.631,1.33e-05,0.0901,0.385,128.155,6NlJtxTYtt0b8tY2IAZDAV,4,0
0.538,0.452,2,-7.994,1,0.0462,0.368,2.26e-05,0.0635,0.209,168.102,4Z59a9hIn8EMsni3OiqGso,4,0
0.737,0.725,5,-7.989,1,0.0414,0.417,0.00129,0.0895,0.746,144.069,3B228N0GxfUCwPyfNcJxps,4,0
0.743,0.367,3,-11.729,1,0.0335,0.907,0.0983,0.172,0.26,115.947,3oELxRDbAzyvOodhd5FQzB,4,0
0.423,0.58,1,-4.959,1,0.0243,0.0554,2.92e-06,0.168,0.336,82.755,52ChYmfu792MW2Ezv0whpk,3,0
0.56,0.832,9,-6.432,0,0.0363,0.00953,0.00541,0.546,0.0818,126.0,4qDpLaFGf5ampf2DXD2TMA,4,0
0.957,0.677,5,-3.979,0,0.292,0.483,0.000438,0.0961,0.469,115.0,16dUQ4quIHDe4ZZ0wF1EMN,4,0
0.97,0.663,10,-5.276,0,0.161,0.425,0.0,0.11,0.735,119.986,6XEt23sq6sRgER8sSZbCR5,4,0
0.487,0.515,4,-11.767,0,0.19,0.633,0.176,0.111,0.35,156.738,2Rlso2ZNV0PaWwUYeeBYxx,4,0
0.565,0.203,2,-13.656,1,0.0332,0.902,0.0,0.115,0.408,93.213,5PJH1U5Iie893v48Fl9yaC,4,0
0.57,0.756,5,-3.394,1,0.0257,0.0497,0.0,0.33,0.72,91.972,5FQ77Cl1ndljtwwImdtjMy,4,0
0.763,0.814,9,-4.161,0,0.0684,0.0914,0.000103,0.0956,0.524,110.008,4Xid2bPvFoMcwp6NeUT2Ap,4,0
0.837,0.66,8,-6.788,1,0.113,0.121,3e-06,0.131,0.101,99.991,2ufahvEKcQW69XYjWcmKXH,4,0
0.522,0.641,8,-6.287,1,0.0318,0.0545,0.0,0.162,0.202,87.51,7CyPwkp0oE8Ro9Dd5CUDjW,4,0
0.789,0.649,0,-5.765,1,0.0714,0.0409,3.64e-05,0.0773,0.589,89.999,2iVgM5C7m1G4CJGbms301G,4,0
0.712,0.734,8,-4.91,1,0.0238,0.382,0.000173,0.0932,0.745,95.996,6UW10CbMTvqciT3X3Ldeox,4,0
0.763,0.411,5,-8.339,0,0.211,0.0594,5.35e-05,0.0912,0.461,75.029,5CQXesQM39J0CBnY0Npp6S,4,0
0.619,0.564,4,-6.517,1,0.0302,0.673,0.0,0.184,0.419,129.944,2dPwBKr5uJeCeyd5IoWi8W,4,0
0.702,0.829,7,-7.609,1,0.059,0.00862,0.00277,0.339,0.575,113.942,5oJw81e2Tzr2rC0lHXnDPb,4,0
0.589,0.901,6,-4.513,1,0.0433,0.123,1.18e-05,0.167,0.746,83.878,4Q6LSSmQwn94hioXfvzdbU,4,0
0.571,0.584,9,-5.38,1,0.0501,0.0738,0.0,0.0591,0.783,182.317,0pliiCOWPN0IId8sXAqNJr,4,0
0.297,0.839,7,-4.448,1,0.0848,0.399,0.0,0.0965,0.303,152.997,2OLaeJRrRjFgLfTsccnzlM,3,0
0.345,0.674,1,-6.765,0,0.156,0.494,0.0,0.133,0.318,155.957,2Z2MAil7tpZhHOB2noIJUd,4,0
0.705,0.387,2,-9.599,1,0.033,0.572,0.0,0.119,0.493,107.931,1dHtMSJ1Ozg2Ja6GX4McAO,4,0
0.605,0.79,5,-5.576,1,0.0454,0.16,0.0,0.126,0.507,105.997,0U4iRayct65wsaBMQGiLbg,4,0
0.726,0.873,9,-3.122,1,0.0266,0.2,1.71e-06,0.0953,0.725,135.052,4kRLRWnn5u9wO2wOKAAdEN,4,0
0.753,0.669,7,-4.914,0,0.104,0.0378,0.0,0.122,0.584,140.948,0J1YRLYhTG1MBosjidD7OI,4,0
0.346,0.149,7,-12.156,1,0.0378,0.404,0.000117,0.104,0.259,155.422,5S9hlmzNQwZuhynLfxZ8Lg,3,0
0.487,0.991,2,-2.454,0,0.137,0.00473,0.00316,0.379,0.439,142.041,5z6IuFSIc3OrZGDC2Q9icP,4,0
0.67,0.559,2,-5.768,1,0.0595,0.38,1.28e-06,0.0939,0.567,146.987,60bbiP93CSxmLibuwvxay9,4,0
0.641,0.862,6,-5.166,0,0.0686,0.00393,2.41e-05,0.234,0.64,139.948,7lcuUkp4LjPflvzPjemDzw,4,0
0.503,0.358,7,-8.158,1,0.0537,0.401,0.0,0.158,0.179,105.121,2Kqw2ECnErSCU9bxPSVgGx,4,0
0.834,0.834,11,-4.035,0,0.0591,0.0671,0.0,0.373,0.344,130.024,7FET9gtiECWn7llt0sfvtU,4,0
0.634,0.725,5,-4.945,0,0.0587,0.0776,0.0,0.211,0.795,159.845,54zcJnb3tp9c5OVKREZ1Is,4,0
0.352,0.628,1,-6.259,1,0.0428,0.0264,4.74e-05,0.0952,0.387,140.431,7jPdqwZug0ovtDZsY5uK4T,4,0
0.841,0.738,7,-7.455,0,0.307,0.52,0.0,0.0892,0.484,169.918,5RqSsdzTNPX1uzkmlHCFvK,4,0
0.452,0.589,10,-8.371,0,0.0458,0.18,0.00048,0.139,0.315,141.692,35SbrfbaSpGUBX7e5BPega,4,0
0.787,0.686,6,-4.37,0,0.0339,0.0893,0.0,0.0927,0.836,123.51,2Zo1PcszsT9WQ0ANntJbID,4,0
0.629,0.744,5,-6.124,0,0.0409,0.0769,0.247,0.194,0.451,89.021,0CrcwVLUe8wzLUIXgjXVZJ,4,0
0.843,0.548,10,-5.153,0,0.124,0.156,1.55e-06,0.0957,0.509,96.963,7gUtEoYJcPnhF4bJAJ3O8q,4,0
0.762,0.895,8,-4.562,1,0.0737,0.00618,0.145,0.203,0.755,125.979,1aNUSKBe6UMyMk3pEu9ws7,4,0
0.743,0.714,8,-6.024,0,0.105,0.0126,0.0,0.0901,0.749,138.595,52WWw9qNZXZZtWU336TtKG,4,0
0.928,0.468,2,-8.196,1,0.364,0.328,4.27e-06,0.0986,0.47,96.006,55ZATsjPlTeSTNJOuW90pW,4,0
0.472,0.594,2,-6.47,1,0.0357,0.502,0.0,0.136,0.291,143.104,30bmc9ZRhqi4l9JrOADsV0,4,0
0.729,0.763,10,-4.407,1,0.0363,0.033,1e-06,0.192,0.864,126.002,5iE3eUH2WGCXcE2xr6DEmU,4,0
0.621,0.393,1,-9.553,1,0.0275,0.778,0.00703,0.104,0.53,113.925,0tMMPZEt6Gyrl9FI8zSicm,3,0
0.623,0.539,9,-6.449,1,0.277,0.439,0.0,0.162,0.546,79.993,2d7skuHfmB45wv4KyC2v13,4,0
0.499,0.447,5,-5.083,1,0.0367,0.706,0.0,0.0868,0.53,75.068,5rCt377EMkCJ0D0sldd5t8,4,0
0.571,0.72,9,-4.089,1,0.0458,0.213,0.0,0.271,0.542,83.827,4QctbZRsuWYPT0pbKg7u75,4,0
0.748,0.99,1,-2.39,1,0.151,0.303,0.132,0.267,0.386,126.015,6yVjjQA31SLM1kc4j5jPwF,4,0
0.531,0.623,1,-5.316,1,0.0347,0.0506,0.0,0.106,0.218,139.926,7KTouudlySEWXOWHAuFAFv,4,0
0.835,0.786,1,-5.292,0,0.293,0.0446,0.0,0.0774,0.714,92.831,4xU4XeklG562EnanWzpY3A,4,0
0.719,0.756,10,-4.385,1,0.0356,0.0272,0.0,0.191,0.863,126.011,4inPxqHrj9VmjLx5JCDCV4,4,0
0.531,0.81,0,-5.475,1,0.0401,0.0502,3.95e-05,0.357,0.608,148.026,1BAU6v0fuAV914qMUEESR1,4,0
0.646,0.743,11,-4.572,0,0.338,0.147,0.0,0.101,0.891,151.314,40EXFgNMOIQRQOwJZ8mJkC,5,0
0.534,0.466,6,-6.98,1,0.0272,0.277,0.0,0.0979,0.23,140.0,49GYvCcvMQq1SY3f7Y347h,4,0
0.599,0.651,0,-6.834,0,0.0436,0.188,0.00144,0.161,0.253,143.985,2qlBAT108lYOzlXhBxBqEv,4,0
0.58,0.755,5,-6.239,1,0.0264,0.0358,0.113,0.109,0.651,94.905,1Q7kOSZkgeCkVpWRmNBAcI,4,0
0.389,0.962,2,-4.772,0,0.248,5.98e-05,0.623,0.331,0.155,183.049,3ySqZ8yGoh4Emi9HiPCCdP,4,0
0.439,0.652,1,-7.158,1,0.0847,0.177,5.17e-05,0.121,0.471,79.942,4LesrBswFnLcHmwDslst1q,4,0
0.712,0.463,2,-7.399,1,0.0797,0.011,2.96e-06,0.301,0.206,131.199,0NZPBYD5qbEWRs3PrGiRkT,4,0
0.503,0.864,2,-5.376,0,0.0637,0.00227,0.0,0.948,0.443,107.18,3EON33SUQai62FI5Sv0gPT,4,0
0.513,0.58,2,-6.101,1,0.0691,0.00214,1.15e-05,0.296,0.371,79.986,0cuNKdwaFrDJ4G1hYxI6aI,4,0
0.893,0.513,4,-7.958,0,0.364,0.531,0.0,0.153,0.758,126.061,6tiYQ631gOeBb2jCtaIs0R,4,0
0.646,0.472,0,-6.743,1,0.0323,0.193,0.0,0.269,0.166,120.187,7hSdspr7RBzq8VYOSVwALb,4,0
0.839,0.581,5,-5.998,0,0.132,0.342,0.0,0.0764,0.559,119.979,5SGWCqheDXPlYnv9aQs795,4,0
0.536,0.814,1,-5.407,1,0.306,0.0388,0.0,0.142,0.851,96.7,2dSKFFNoNXKo3hPnlwUdPe,4,0
0.72,0.798,11,-5.42,0,0.0359,0.221,0.0,0.181,0.949,97.918,1wwjfgCUXaupR7q3tv6ZXN,4,0
0.699,0.645,10,-4.485,0,0.0452,0.217,6.3e-06,0.0723,0.484,129.99,3P9pRL7V9yM9DhY6NGZjzA,4,0
0.436,0.409,5,-4.438,1,0.0533,0.499,0.000166,0.38,0.363,98.357,6unndO70DvZfnXYcYQMyQJ,3,0
0.702,0.68,7,-5.451,0,0.0373,0.24,0.0,0.111,0.86,122.895,4LreWoO3cpgiIfrRwbOUSF,3,0
0.431,0.837,9,-5.067,1,0.0432,0.259,0.0,0.0879,0.648,170.041,0wXThIDxO3YRJCpPgnmbkw,4,0
0.64,0.891,10,-4.639,0,0.135,0.00467,0.0,0.132,0.449,148.054,3a36nM6fPVA8K1vqq6d03o,3,0
0.689,0.539,2,-7.671,0,0.048,0.178,1.45e-05,0.106,0.239,119.949,3OdIiWnYRHPYtC313Z0Bwy,4,0
0.535,0.395,10,-7.805,1,0.0634,0.597,6.78e-05,0.0969,0.488,157.795,25OeKzcqakFPaJlXHPE5lm,3,0
0.376,0.171,8,-14.654,0,0.041,0.814,0.00845,0.149,0.139,68.033,78x3oT0wyvcm9GRmuAP6Vq,4,0
0.862,0.621,2,-7.423,1,0.283,0.379,0.0,0.415,0.239,124.081,6ulEymrJ2Azx1uo3YHSE5w,4,0
0.558,0.492,7,-7.604,1,0.0273,0.316,3.13e-05,0.0729,0.134,86.031,5LisHkYlpdkqNYl1HZ5cKd,4,0
0.813,0.682,0,-3.598,1,0.0402,0.107,0.0,0.108,0.634,120.011,1Hs1uUl8o2VtDp1DABFq0O,4,0
0.841,0.384,9,-7.684,0,0.0351,0.0236,2.28e-06,0.0735,0.597,123.961,69CrOS7vEHIrhC2ILyEi0s,4,0
0.676,0.693,2,-6.322,1,0.0548,0.18,0.108,0.194,0.617,115.015,0CpfO9VNiW0OGIaZO6zO3n,4,0
0.758,0.771,9,-6.738,0,0.0627,0.00262,6.49e-05,0.0257,0.525,121.994,28NzgzNmoHRsFKihGxpmmV,4,0
0.759,0.646,1,-7.603,1,0.12,0.231,0.0,0.161,0.445,111.043,71DSaeKtXQaMAqnvMT7Uoc,4,0
0.706,0.64,4,-3.146,0,0.203,0.086,0.0,0.537,0.184,143.905,05grSYrVwYw58YMOdJceyz,4,0
0.756,0.555,7,-6.528,1,0.0286,0.196,0.0,0.174,0.543,106.968,1BHse4ulQefGTZZIeziZqr,4,0
0.65,0.574,11,-10.3,0,0.101,0.396,0.000112,0.354,0.441,83.963,2Ggr9IfS70wYQacW8nZKPG,4,0
0.598,0.861,6,-5.351,0,0.0604,0.0814,0.000652,0.185,0.644,161.956,3SRtygyWBQnoxuOPtdBPm2,4,0
0.791,0.45,2,-3.001,1,0.0393,0.542,0.0,0.185,0.87,157.953,3CNbrXrUrEARw8zeKNCdYo,3,0
0.777,0.715,8,-4.569,0,0.0874,0.455,3.5e-05,0.326,0.245,92.006,4bycD60yZgR6anIBtmU8UH,4,0
0.593,0.918,9,-2.985,1,0.0671,0.00413,0.0,0.387,0.872,123.941,3lg4wfPFpFLapRp2SiQQGd,4,0
0.72,0.794,6,-2.644,1,0.0862,0.378,0.0,0.122,0.856,138.089,7njDhlprmHJ1I9pM0rxMON,4,0
0.868,0.788,4,-3.424,0,0.121,0.00503,6.88e-05,0.0609,0.711,116.034,4zzyCocu8LZVqctOGSfVKz,4,0
0.782,0.839,11,-3.933,1,0.0436,0.318,0.0,0.0667,0.914,124.994,4yk9mD1iZpUg2HE3z9HhdP,4,0
0.874,0.202,1,-16.814,1,0.798,0.0728,0.0,0.14,0.3,134.989,7AtQxohgEu5dRYdcY4gB6G,4,0
0.479,0.178,2,-9.98,1,0.0382,0.76,0.000168,0.0897,0.21,134.856,0yyQOpUfKMOg1JpFQi2reh,4,0
0.781,0.774,6,-4.477,1,0.187,0.133,0.0,0.472,0.762,175.956,4k7CNPArKLf4QuvGfMeHDk,4,0
0.463,0.332,9,-10.1,0,0.048,0.854,0.0,0.109,0.537,197.707,6W2k8I5gQGFZNQ1n97sCFV,4,0
0.452,0.967,0,-3.607,0,0.514,0.00108,0.0,0.203,0.313,145.231,39iRz0h1eZOyXzch8tKQit,4,0
0.637,0.742,6,-5.723,1,0.0425,0.0625,7.74e-06,0.097,0.518,76.969,7yyRhjoCsdt5dDpFz2CImD,4,0
0.441,0.387,4,-9.595,1,0.0286,0.667,0.0,0.327,0.373,78.42,5uPQjirx9C6MS47V556x46,4,0
0.752,0.56,11,-5.375,1,0.122,0.295,0.0,0.114,0.848,120.015,035MzEbx4z2DxuRDymHXbv,4,0
0.771,0.88,8,-4.091,1,0.0857,0.162,1.41e-06,0.167,0.347,137.018,3AOf6YEpxQ894FmrwI9k96,4,0
0.599,0.328,1,-7.51,1,0.0292,0.73,0.0,0.195,0.384,77.047,63kLorCFyk4ZHMHPhcWOtO,4,0
0.254,0.176,0,-14.979,1,0.0368,0.798,0.0266,0.0853,0.196,77.406,3EN1l4uUvFBOy3pD9we2jf,4,0
0.644,0.879,6,-5.204,0,0.0761,0.00423,6.91e-06,0.286,0.808,126.935,6xp1u6ZEHXX8DxJIFFrVoP,4,0
0.798,0.751,1,-3.464,1,0.197,0.0654,3.48e-05,0.0666,0.671,91.124,0crVjW9Jz8ktVuVXoUi187,4,0
0.679,0.785,1,-6.436,1,0.0364,0.0802,0.0,0.127,0.819,91.043,1QpM1kB7sggMOBuWUNUnfg,3,0
0.613,0.797,7,-5.564,0,0.299,0.0185,0.0,0.279,0.336,145.011,11pn4LFXCIXyprWQk8RSlM,4,0
0.788,0.841,11,-3.955,1,0.0432,0.301,0.0,0.0772,0.904,124.986,3t1TAfnoXfnMclelI70UaX,4,0
0.537,0.875,1,-2.768,0,0.12,0.000196,0.0,0.249,0.754,153.368,0Vqaw7CxyURWaRI9gNJthb,4,0
0.861,0.496,4,-5.537,0,0.0357,0.382,2.57e-06,0.107,0.543,116.008,6w9GrSUaQQIaMBYtabge7p,4,0
0.85,0.761,11,-5.923,1,0.275,0.0063,0.0,0.12,0.616,155.039,4FpgCVHDfwcHQ17hJ9SyuL,4,0
0.687,0.549,10,-6.03,1,0.464,0.0425,0.0,0.172,0.193,119.701,3TwSlL9lqE5y9Ggh7eclTa,5,0
0.866,0.64,11,-5.32,0,0.326,0.555,0.0,0.138,0.565,124.925,2IHdMccpnU0PGHGltqM2Sq,4,0
0.778,0.439,1,-10.947,1,0.11,0.126,0.0205,0.116,0.132,130.966,1C5Eq55pLvw7DCqAGHC9Uu,4,0
0.595,0.876,0,-3.859,1,0.0377,0.207,0.0,0.113,0.871,152.022,6nTul7GTW3DInboBkJvvHw,4,0
0.603,0.441,9,-8.178,1,0.0518,0.692,1.46e-06,0.105,0.167,136.137,2LlOeW5rVcvl3QcPNPcDus,4,0
0.768,0.818,0,-4.776,1,0.117,0.366,0.0,0.211,0.842,159.875,7z2Z8mwfsoMnNArKB946gU,3,0
0.314,0.592,2,-7.182,1,0.0344,0.000241,2.03e-06,0.122,0.18,177.939,6QnfsyzifAJJrNHYTO6j9J,4,0
0.639,0.82,7,-4.288,0,0.0682,0.0319,0.0,0.163,0.403,119.896,6wOmmoM5nyS6mOyzo9wDjC,4,0
0.628,0.606,10,-6.19,0,0.154,0.445,1.52e-06,0.132,0.327,158.143,20LjVwLgn8EaT2LvEoK0Nl,4,0
0.711,0.674,10,-3.559,1,0.0317,0.0947,0.0,0.0641,0.253,95.0,3rmqiQbzPDx7A8p88IRFKg,4,0
0.55,0.481,4,-4.917,0,0.0395,0.0215,0.0,0.0972,0.15,108.163,3l3iCfpZsxbxWJhYoiQNkD,4,0
0.639,0.909,9,-4.176,1,0.048,0.145,0.0,0.144,0.554,114.04,3CqT9ajcy6pY7TonEPiV4H,4,0
0.783,0.609,6,-7.222,0,0.159,0.0576,8.54e-06,0.166,0.612,77.556,2YIIpDEKJv6OUc7u9tVT7I,4,0
0.532,0.489,4,-7.419,1,0.0311,0.149,0.0,0.237,0.32,139.807,3qXsX3mYSsD1DmAvc3PE3N,4,0
0.358,0.363,8,-10.559,1,0.034,0.786,7.04e-06,0.142,0.173,151.15,5ye1TParxcolbnNsOXO8qE,3,0
0.537,0.851,4,-4.591,1,0.0443,0.0329,0.00105,0.131,0.155,129.022,6DE1vkPkMn2I77360IBb8t,4,0
0.735,0.719,5,-4.434,1,0.0379,0.57,1.38e-05,0.107,0.933,148.167,62vhlXTC4rrb13dVUlyYpO,3,0
0.923,0.505,5,-8.207,1,0.0751,0.412,0.513,0.26,0.594,100.996,0y8Pu7x5jXgUjOIJvQIF5L,4,0
0.818,0.803,11,-6.755,0,0.0996,0.034,2.59e-05,0.222,0.692,119.988,2xkCK64mVslpApVL7i6Mxj,4,0
0.838,0.369,1,-10.473,0,0.213,0.128,1.84e-06,0.101,0.258,141.965,0MZGwYb5mTATbmoi671wEg,4,0
0.606,0.757,1,-6.206,1,0.0302,0.0157,0.000205,0.343,0.588,103.051,02FAxAwzApe6pAqfAL3dLr,4,0
0.479,0.898,1,-4.809,1,0.169,0.0134,0.0,0.297,0.639,151.99,12usPU2WnqgCHAW1EK2dfd,4,0
0.799,0.802,11,-5.196,1,0.0371,0.429,0.00128,0.171,0.811,107.008,1s7oOCT8vauUh01PbJD6ps,4,0
0.689,0.709,11,-8.094,1,0.515,0.104,0.0,0.17,0.646,170.021,2hsNdc8rDVN2O5QOxbGayy,3,0
0.247,0.869,6,-4.781,0,0.0958,0.000184,1.41e-06,0.404,0.25,202.792,1JjiTsqfpfMoukoIW9cM5O,5,0
0.273,0.558,8,-6.893,1,0.0325,0.0343,0.000331,0.142,0.196,171.873,6Sjg6cp8yXtKX5DrcEl7HV,4,0
0.346,0.929,1,-1.494,1,0.169,0.0153,0.0,0.125,0.488,156.232,0EvsatxXGGHUxaAlksEeNK,4,0
0.546,0.599,7,-6.442,0,0.0286,0.35,0.0686,0.256,0.331,90.0,2SXx7Ofa79CeJfio98aJcG,4,0
0.747,0.867,0,-7.311,1,0.088,0.582,0.00413,0.114,0.684,124.015,3YgtkOxZsTuaZdL8McA1FQ,4,0
0.593,0.446,0,-7.776,0,0.0266,0.283,0.0,0.119,0.168,102.057,5Hfnps0jaWFpYg55WOPexG,4,0
0.681,0.821,11,-5.12,0,0.131,0.532,0.00111,0.0921,0.813,94.074,5wxYxygyHpbgv0EXZuqb9V,4,0
0.586,0.901,10,-4.919,0,0.0496,0.00127,0.55,0.346,0.648,148.973,5ZYc494Yhj18o8nbG777LV,4,0
0.511,0.625,3,-7.911,0,0.0494,0.0504,0.00011,0.311,0.107,118.064,2Gt7fjNlx901pPRkvBiNBZ,4,0
0.783,0.594,4,-4.943,0,0.105,0.774,0.0,0.169,0.596,128.177,5V5Xpbmqi2rp1xSJWZTvYu,4,0
0.714,0.586,2,-6.925,1,0.0604,0.0211,0.0,0.173,0.283,108.983,0KoBrntyQ2x6Y1eZwgGe5P,4,0
0.686,0.689,9,-4.46,1,0.0548,0.311,0.0,0.147,0.758,84.016,6L2wWlVVD6R2bczNdnSqKr,4,0
0.41,0.291,3,-7.405,1,0.0312,0.538,4.01e-05,0.12,0.179,129.337,4qtxILwBcAHEHbG7R0xF4r,3,0
0.448,0.413,2,-6.876,1,0.0268,0.0869,0.000513,0.0802,0.102,158.044,7FHMNRLUgVHTfNaNAGaTbg,4,0
0.502,0.532,9,-5.814,1,0.0408,0.0144,0.0,0.0891,0.216,152.076,26EjM7ZMAnWOKPAuKNOX24,4,0
0.788,0.841,11,-3.955,1,0.0432,0.301,0.0,0.0772,0.904,124.986,39mR7R6oZOa1K9deHnOKqE,4,0
0.484,0.746,2,-5.191,1,0.0528,0.126,0.0,0.2,0.783,130.149,6jUgruwAzfIA3HUQIO3wCR,3,0
0.53,0.664,0,-5.648,1,0.0272,0.377,3.76e-05,0.0937,0.323,125.002,2PsbT927UanvyH9VprlNOu,4,0
0.774,0.577,2,-12.132,1,0.107,0.037,0.627,0.122,0.148,100.003,00zk0uua6s2ifh0Nc3ppfW,4,0
0.488,0.806,1,-4.451,1,0.0291,0.0119,6.02e-06,0.111,0.509,77.014,2aw1aEAxMe05MZIS5XiK8U,4,0
0.595,0.829,2,-3.95,1,0.226,0.00594,0.000101,0.153,0.501,113.319,31yydnZnSeCwkRPY7tlgQJ,5,0
0.664,0.649,6,-5.946,1,0.0252,0.00761,1.01e-05,0.179,0.68,113.087,12BjylmI6NS7ydikIzbuD0,4,0
0.522,0.954,1,-4.547,1,0.0713,2.1e-05,0.676,0.316,0.239,109.973,07TSrx1BDK6twM9avkYzbe,4,0
0.356,0.333,5,-6.892,0,0.0314,0.317,0.0,0.0849,0.12,140.133,73GKs8oNFFmtomWj7EsSU0,4,0
0.785,0.617,8,-4.202,1,0.234,0.109,0.0,0.11,0.58,92.844,13Z5Q40pa1Ly7aQk1oW8Ce,4,0
0.722,0.762,6,-8.819,0,0.0443,0.606,0.0159,0.101,0.716,108.007,0hABacr1yTSleOlPKpIWBb,4,0
0.504,0.827,5,-5.48,1,0.0375,0.205,0.0,0.355,0.424,146.14,68eDGmSTQgxJde9JTG7b71,4,0
0.718,0.545,6,-10.728,0,0.191,0.221,0.000415,0.0945,0.889,89.337,1JhGcvVRdJoteIf56GkGwf,4,0
0.697,0.837,7,-2.651,1,0.304,0.313,0.0,0.471,0.831,85.097,4bjN59DRXFRxBE1g5ne6B1,5,0
0.768,0.714,4,-6.914,0,0.294,0.00278,0.0,0.296,0.363,145.113,0r75DNlHu4recmKUdZeMfG,4,0
0.764,0.629,1,-5.985,0,0.269,0.0128,0.0,0.249,0.351,145.046,2p5La0D38fkvhobrC1HRCU,4,0
